order_id_new;order_try_id_new;calc_created;metered_price;upfront_price;distance;duration;gps_confidence;entered_by;b_state;dest_change_number;prediction_price_type;predicted_distance;predicted_duration;change_reason_pricing;device_token;rider_app_version;order_state;order_try_state;driver_app_version;driver_device_uid_new;device_name;eu_indicator;overpaid_ride_ticket;fraud_score;cnt;time;hour;month;over_distance;over_duration;over_price
1774;1774;2020-02-19 06:44:27;6.53;5.0;4371;1594;1;client;finished;1;upfront;4807.0;916.0;;;CI.4.18;finished;finished;DA.4.31;1379;Samsung SM-A310F;1;0;-738.0;1.0;06:44:27;6;2;-436.0;678.0;-1.5300000000000002
2153;2153;2020-02-22 12:25:32;6000.0;;987;319;1;client;finished;1;prediction;3594.0;747.0;;;CA.5.44;finished;finished;DA.4.34;1038;INFINIX MOBILITY LIMITED Infinix X650B;0;0;;2.0;12:25:32;12;2;-2607.0;-428.0;
2503;2503;2020-02-25 20:26:01;10634.28;;6551;1767;0;client;finished;1;prediction;8379.0;1098.0;;;CA.5.32;finished;finished;DA.4.41;1700;Itel itel A12;0;0;;1.0;20:26:01;20;2;-1828.0;669.0;
2580;2580;2020-02-26 21:40:18;6000.0;;3469;643;1;client;finished;1;prediction;3279.0;428.0;;;CI.4.19;finished;finished;DA.4.41;1001;HUAWEI LLD-L31;0;0;;1.0;21:40:18;21;2;190.0;215.0;
137;137;2020-02-03 08:16:33;4.26;3.5;4911;590;1;client;finished;1;upfront;3668.0;508.0;;;CA.5.42;finished;finished;DA.4.37;2015;HUAWEI ATU-L21;1;0;-330.0;1.0;08:16:33;8;2;1243.0;82.0;-0.7599999999999998
106;106;2020-02-02 20:25:59;5.88;5.2;6126;1035;1;client;finished;1;upfront;6032.0;785.0;;;CI.4.17;finished;finished;DA.4.37;1499;Samsung SM-A805F;1;0;21.0;1.0;20:25:59;20;2;94.0;250.0;-0.6799999999999997
550;550;2020-02-07 16:58:24;3.75;4.2;1838;372;1;client;finished;1;upfront;2040.0;482.0;;;CI.4.17;finished;finished;DA.4.31;1404;Samsung SM-J500FN;1;0;-16.0;1.0;16:58:24;16;2;-202.0;-110.0;0.4500000000000002
1058;1058;2020-02-12 08:56:25;6000.0;6000.0;2362;337;1;client;finished;1;upfront;3551.0;585.0;;;CA.5.43;finished;finished;DA.4.39;1576;TECNO MOBILE LIMITED TECNO BA2;0;1;;1.0;08:56:25;8;2;-1189.0;-248.0;0.0
773;773;2020-02-09 10:38:19;10247.29;10500.0;2526;3021;1;client;finished;1;upfront;7079.0;996.0;;;CA.5.43;finished;finished;DA.4.34;988;TECNO F3;0;0;;1.0;10:38:19;10;2;-4553.0;2025.0;252.70999999999913
1190;1190;2020-02-13 19:26:05;3.25;2.6;3070;493;1;client;finished;1;upfront;2203.0;391.0;;;CI.4.17;finished;finished;DA.4.39;1945;Samsung SM-G975F;1;0;-2050.0;1.0;19:26:05;19;2;867.0;102.0;-0.6499999999999999
1333;1333;2020-02-14 21:33:14;20258.93;15500.0;8505;1195;1;client;finished;1;upfront;6063.0;873.0;;;CI.4.17;finished;finished;DA.4.34;1907;TECNO MOBILE LIMITED TECNO KA7O;0;1;;1.0;21:33:14;21;2;2442.0;322.0;-4758.93
1079;1079;2020-02-12 15:35:00;6.45;5.5;4985;1459;1;client;finished;1;upfront;4876.0;1087.0;;;CA.5.43;finished;finished;DA.4.39;767;Xiaomi Redmi Note 7;1;0;-396.0;1.0;15:35:00;15;2;109.0;372.0;-0.9500000000000002
1529;1529;2020-02-16 07:53:10;51573.74;14000.0;29835;6998;0;client;finished;1;upfront;10462.0;1642.0;;;CI.4.18;finished;finished;DA.4.34;1316;Infinix HOT 4 Lite;0;0;;3.0;07:53:10;7;2;19373.0;5356.0;-37573.74
1271;1271;2020-02-14 15:16:33;5.73;4.9;1841;605;1;client;finished;1;upfront;1796.0;426.0;;;CI.4.17;finished;finished;DA.4.39;401;LENOVO Lenovo TB3-850M;1;0;-170.0;1.0;15:16:33;15;2;45.0;179.0;-0.8300000000000001
1801;1801;2020-02-19 13:18:42;35071.22;;23663;3390;1;client;finished;1;prediction;23815.0;2711.0;;;CA.5.44;finished;finished;DA.4.37;1986;HUAWEI TRT-L21A;0;0;-1360.0;2.0;13:18:42;13;2;-152.0;679.0;
2534;2534;2020-02-26 09:32:09;18.66;16.0;24728;3050;1;driver;finished;4;upfront;24794.0;1961.0;;;CI.4.19;finished;finished;DA.4.39;669;Samsung SM-G975F;1;0;-128.0;1.0;09:32:09;9;2;-66.0;1089.0;-2.66
2751;2751;2020-02-28 18:22:31;4.22;3.5;3287;691;1;client;finished;1;upfront;2703.0;517.0;;;CA.5.45;finished;finished;DA.4.42;1399;Sony G3311;1;0;-2.0;1.0;18:22:31;18;2;584.0;174.0;-0.7199999999999998
2892;2892;2020-02-29 20:41:04;21918.54;;13135;4687;0;client;finished;1;prediction;11712.0;1922.0;;;CI.4.19;finished;finished;DA.4.39;1187;Alps NODROPOUT T25;0;0;;1.0;20:41:04;20;2;1423.0;2765.0;
3219;3219;2020-03-04 22:58:48;9.62;9.9;10893;1093;1;client;finished;1;upfront;11649.0;1064.0;;;CI.4.19;finished;finished;DA.4.42;658;Samsung SM-G930F;1;0;-10.0;1.0;22:58:48;22;3;-756.0;29.0;0.28000000000000114
3326;3326;2020-03-06 06:28:45;2478.4;;3360;658;0;client;finished;1;prediction;6276.0;1096.0;;;CI.4.21;finished;finished;DA.4.42;1953;Itel S12;0;0;;1.0;06:28:45;6;3;-2916.0;-438.0;
3425;3425;2020-03-06 22:59:47;14.45;11.6;13161;1352;1;client;finished;3;upfront;10569.0;1007.0;;;CI.4.19;finished;finished;DA.4.42;1274;HUAWEI SNE-LX1;1;0;-124.0;1.0;22:59:47;22;3;2592.0;345.0;-2.8499999999999996
3329;3329;2020-03-06 07:39:25;6.48;4.9;9016;793;1;client;finished;1;upfront;6564.0;564.0;;;CI.4.19;finished;finished;DA.4.42;2070;Samsung SM-J415FN;1;0;-121.0;1.0;07:39:25;7;3;2452.0;229.0;-1.58
3080;3080;2020-03-02 21:31:58;17171.52;;13395;1970;1;client;finished;1;prediction;12179.0;1632.0;;;CI.4.19;finished;finished;DI.3.35;134;iPhone7,2;0;0;;1.0;21:31:58;21;3;1216.0;338.0;
3704;3704;2020-03-09 14:49:24;2000.0;;1284;213;1;client;finished;1;prediction;11.0;3.0;;;CA.5.42;finished;finished;DA.4.42;2092;HMD Global Nokia 2.2;0;0;-1102.0;1.0;14:49:24;14;3;1273.0;210.0;
3923;3923;2020-03-11 19:24:44;32051.78;;24534;984;0;client;finished;1;prediction;10314.0;1760.0;;;CA.5.43;finished;finished;DA.4.42;1397;Samsung SM-J700H;0;0;;1.0;19:24:44;19;3;14220.0;-776.0;
3322;3322;2020-03-06 07:10:17;62374.04;;35995;7522;0;client;finished;1;prediction;35995.0;2525.0;;;CA.5.45;finished;finished;DA.4.42;1770;TECNO MOBILE LIMITED TECNO KA7;0;0;;1.0;07:10:17;7;3;0.0;4997.0;
342;342;2020-02-05 12:32:21;14998.26;13000.0;11247;1840;1;client;finished;1;upfront;9376.0;1685.0;;;CI.4.14;finished;finished;DA.4.37;2057;TECNO Camon CX;0;0;;1.0;12:32:21;12;2;1871.0;155.0;-1998.2600000000002
354;354;2020-02-05 14:32:43;6000.0;6000.0;224;192;0;client;finished;1;upfront;2782.0;510.0;;;CI.4.13;finished;finished;DA.4.37;859;Samsung SM-G928F;0;0;;3.0;14:32:43;14;2;-2558.0;-318.0;0.0
545;545;2020-02-07 16:17:39;7.64;8.6;8464;1354;1;client;finished;1;upfront;10705.0;1368.0;;;CA.5.42;finished;finished;DA.4.37;869;HUAWEI STK-LX1;1;0;-404.0;1.0;16:17:39;16;2;-2241.0;-14.0;0.96
917;917;2020-02-10 16:51:20;5.17;4.2;5135;569;1;client;finished;1;upfront;3484.0;534.0;;;CA.5.43;finished;finished;DA.4.37;783;HUAWEI CLT-L29;1;0;;1.0;16:51:20;16;2;1651.0;35.0;-0.9699999999999998
921;921;2020-02-10 20:22:10;48100.51;30000.0;27366;4874;1;client;finished;1;upfront;19131.0;2976.0;;;CI.4.17;finished;finished;DI.3.34;28;iPhone7,2;0;0;;3.0;20:22:10;20;2;8235.0;1898.0;-18100.510000000002
1051;1051;2020-02-12 07:48:28;2.5;4.4;1622;410;1;client;finished;1;upfront;3497.0;895.0;;;CI.4.18;finished;finished;DA.4.39;1268;HUAWEI VNS-L21;1;0;-4040.0;1.0;07:48:28;7;2;-1875.0;-485.0;1.9000000000000004
1227;1227;2020-02-14 06:24:36;2.0;2.1;41;31;1;client;finished;1;upfront;2504.0;350.0;;;CI.4.17;finished;finished;DA.4.34;501;HUAWEI ATU-L21;1;0;-33.0;3.0;06:24:36;6;2;-2463.0;-319.0;0.10000000000000009
1413;1413;2020-02-15 04:29:53;2.5;2.7;2254;293;1;client;finished;1;upfront;2102.0;421.0;;;CA.5.43;finished;finished;DA.4.39;729;HUAWEI VNS-L21;1;0;-285.0;1.0;04:29:53;4;2;152.0;-128.0;0.20000000000000018
1491;1491;2020-02-15 22:04:55;5.9;4.5;4542;631;1;client;finished;1;upfront;3472.0;419.0;;;CA.5.43;finished;finished;DA.4.39;1926;Samsung SM-A605FN;1;0;-688.0;4.0;22:04:55;22;2;1070.0;212.0;-1.4000000000000004
1762;1762;2020-02-19 03:14:22;26279.76;;19891;1889;0;client;finished;1;prediction;10048.0;1155.0;;;CA.5.43;finished;finished;DI.3.28;167;iPhone8,1;0;1;;1.0;03:14:22;3;2;9843.0;734.0;
1249;1249;2020-02-14 15:10:41;41675.82;10000.0;21272;8012;0;client;finished;1;upfront;6694.0;1059.0;;;CI.4.17;finished;finished;DA.4.39;612;Xiaomi Mi A3;0;0;;1.0;15:10:41;15;2;14578.0;6953.0;-31675.82
2350;2350;2020-02-24 00:31:29;7733.46;;5402;749;1;client;finished;1;prediction;8515.0;1065.0;;;CA.5.23;finished;finished;DA.4.34;689;TECNO MOBILE LIMITED TECNO LC6a;0;0;;2.0;00:31:29;0;2;-3113.0;-316.0;
1877;1877;2020-02-20 11:06:25;7.49;8.0;10715;912;1;client;finished;1;upfront;11048.0;1068.0;;;CI.4.19;finished;finished;DA.4.39;641;HUAWEI EVA-L19;1;0;0.0;1.0;11:06:25;11;2;-333.0;-156.0;0.5099999999999998
2456;2456;2020-02-25 10:32:51;3.21;3.8;4348;599;1;client;finished;1;upfront;5272.0;766.0;;;CA.5.44;finished;finished;DA.4.41;1218;Samsung SM-A202F;1;0;-1305.0;1.0;10:32:51;10;2;-924.0;-167.0;0.5899999999999999
2382;2382;2020-02-24 13:00:16;6000.0;;316;1860;0;client;finished;1;prediction;3232.0;718.0;;;CA.5.38;finished;finished;DA.4.39;2104;TECNO MOBILE LIMITED TECNO BA2;0;0;;2.0;13:00:16;13;2;-2916.0;1142.0;
2221;2221;2020-02-22 22:54:43;6000.0;;1443;674;1;client;finished;1;prediction;9383.0;1247.0;;;CA.5.42;finished;finished;DA.4.37;654;TECNO MOBILE LIMITED TECNO KA7;0;0;;1.0;22:54:43;22;2;-7940.0;-573.0;
2654;2654;2020-02-27 19:35:09;22025.46;;15809;3125;0;client;finished;1;prediction;15809.0;2427.0;;;CI.4.19;finished;finished;DA.4.34;371;Samsung SAMSUNG-SM-G920A;0;0;;1.0;19:35:09;19;2;0.0;698.0;
2641;2641;2020-02-27 16:09:32;4.0;7.6;562;180;1;client;finished;1;upfront;4991.0;764.0;;;CA.5.44;finished;finished;DA.4.39;568;Xiaomi Redmi 5 Plus;1;0;;2.0;16:09:32;16;2;-4429.0;-584.0;3.5999999999999996
2956;2956;2020-03-01 10:55:48;2.75;4.9;2;2;1;client;finished;1;upfront;4937.0;648.0;;;CA.5.32;finished;finished;DA.4.41;1246;Samsung SM-G920F;1;0;-864.0;1.0;10:55:48;10;3;-4935.0;-646.0;2.1500000000000004
3722;3722;2020-03-09 17:42:34;6.01;4.5;7714;821;1;client;finished;1;upfront;5711.0;545.0;;;CA.5.46;finished;finished;DA.4.42;2089;HUAWEI MAR-LX1A;1;0;-896.0;1.0;17:42:34;17;3;2003.0;276.0;-1.5099999999999998
3564;3564;2020-03-08 01:41:45;7.08;6.7;10354;805;1;client;finished;3;upfront;9658.0;782.0;;;CI.4.19;finished;finished;DA.4.42;673;Samsung SM-A500FU;1;0;-175.0;1.0;01:41:45;1;3;696.0;23.0;-0.3799999999999999
4120;4120;2020-03-13 15:59:41;10.35;10.7;15026;1562;1;client;finished;1;upfront;14658.0;1805.0;;;CI.4.23;finished;finished;DA.4.42;1453;Sony G8441;1;0;0.0;1.0;15:59:41;15;3;368.0;-243.0;0.34999999999999964
3914;3914;2020-03-11 17:15:45;4.9;4.1;3818;1030;1;client;finished;1;upfront;4691.0;553.0;;;CI.4.19;finished;finished;DA.4.42;1728;LGE LG-M200;1;0;-944.0;2.0;17:15:45;17;3;-873.0;477.0;-0.8000000000000007
3718;3718;2020-03-09 19:45:37;7327.02;;4129;1151;1;client;finished;1;prediction;14969.0;3472.0;;;CA.5.26;finished;finished;DA.4.37;793;TECNO K7;0;0;;1.0;19:45:37;19;3;-10840.0;-2321.0;
3046;3046;2020-03-02 13:35:10;2.5;2.5;1313;359;1;client;finished;1;upfront;1908.0;390.0;;;CI.4.19;finished;finished;DA.4.42;1048;Xiaomi Redmi 5 Plus;1;0;;1.0;13:35:10;13;3;-595.0;-31.0;0.0
3116;3116;2020-03-03 14:02:46;8487.96;;5666;1028;1;client;finished;1;prediction;6017.0;933.0;;;CI.4.20;finished;finished;DA.4.31;992;TECNO K7;0;0;;1.0;14:02:46;14;3;-351.0;95.0;
3145;3145;2020-03-03 22:58:51;4.72;4.4;5307;709;1;client;finished;1;upfront;5007.0;618.0;;;CA.5.46;finished;finished;DA.4.39;427;Samsung SM-G532F;1;0;;2.0;22:58:51;22;3;300.0;91.0;-0.3199999999999994
3097;3097;2020-03-03 08:15:52;22.39;;27036;3355;1;client;finished;2;upfront_destination_changed;18975.0;2448.0;client_destination_changed;;CA.5.44;finished;finished;DA.4.42;1383;Samsung SM-A310F;1;0;;1.0;08:15:52;8;3;8061.0;907.0;
3560;3560;2020-03-08 00:33:35;5.2;4.3;7228;577;1;client;finished;1;upfront;5496.0;519.0;;;CA.5.46;finished;finished;DA.4.42;607;HUAWEI NEM-L21;1;0;-279.0;1.0;00:33:35;0;3;1732.0;58.0;-0.9000000000000004
3867;3867;2020-03-11 10:36:53;7793.4;;11135;2368;0;client;finished;1;prediction;11135.0;1896.0;;;CA.4.91;finished;finished;DA.4.39;1017;TECNO F3;0;0;;1.0;10:36:53;10;3;0.0;472.0;
4086;4086;2020-03-13 11:31:33;3783.2;;5602;880;1;client;finished;1;prediction;4737.0;927.0;;;CI.4.11;finished;finished;DA.4.42;482;TECNO-C9;0;0;-52.0;1.0;11:31:33;11;3;865.0;-47.0;
4116;4116;2020-03-13 15:41:09;15.32;12.2;23720;2514;1;client;finished;1;upfront;20747.0;2474.0;;;CA.5.23;finished;finished;DA.4.34;1748;BullittGroupLimited S31;1;0;-92.0;1.0;15:41:09;15;3;2973.0;40.0;-3.120000000000001
3365;3365;2020-03-06 15:38:34;13296.72;;7540;2733;1;client;finished;1;prediction;10525.0;2114.0;;;CA.5.45;finished;finished;DA.4.42;1112;TECNO MOBILE LIMITED TECNO LA7;0;0;;1.0;15:38:34;15;3;-2985.0;619.0;
3551;3551;2020-03-07 23:34:44;5.36;5.6;7272;633;1;client;finished;2;upfront;7317.0;721.0;;;CA.5.43;finished;finished;DA.4.42;666;Samsung SM-G960F;1;0;;1.0;23:34:44;23;3;-45.0;-88.0;0.23999999999999932
3658;3658;2020-03-09 07:15:28;12.45;7.0;14089;2342;1;client;finished;1;upfront;8015.0;1185.0;;;CA.5.45;finished;finished;DA.4.42;757;Samsung SM-A520F;1;0;;1.0;07:15:28;7;3;6074.0;1157.0;-5.449999999999999
3664;3664;2020-03-09 08:38:50;16591.5;;13449;1629;1;client;finished;1;prediction;7999.0;1147.0;;;CA.5.45;finished;finished;DA.4.42;1733;TECNO-J8;0;1;;1.0;08:38:50;8;3;5450.0;482.0;
3944;3944;2020-03-11 23:27:10;7145.76;;4669;787;1;client;finished;1;prediction;3485.0;466.0;;;CA.5.42;finished;finished;DA.4.42;1939;Samsung SM-N915T;0;0;;1.0;23:27:10;23;3;1184.0;321.0;
2591;2591;2020-02-27 04:19:00;11.28;12.6;15609;1616;1;client;finished;1;upfront;18949.0;1585.0;;;CA.5.36;finished;finished;DA.4.41;1528;Samsung SM-J510FN;1;0;-246.0;1.0;04:19:00;4;2;-3340.0;31.0;1.3200000000000003
4117;4117;2020-03-13 15:51:33;10684.26;;5651;2236;1;client;finished;1;prediction;5738.0;1114.0;;;CA.5.19;finished;finished;DI.3.34;188;iPhone7,1;0;0;-40.0;1.0;15:51:33;15;3;-87.0;1122.0;
3978;3978;2020-03-12 10:56:56;13350.96;;9352;1874;1;client;finished;1;prediction;7685.0;1253.0;;;CA.4.58;finished;finished;DA.4.39;1984;Samsung SM-N920V;0;0;;1.0;10:56:56;10;3;1667.0;621.0;
3439;3439;2020-03-07 00:07:34;6000.0;;239;127;1;client;finished;1;prediction;9404.0;1231.0;;;CA.5.46;finished;finished;DA.4.42;1002;TECNO MOBILE LIMITED TECNO KC8;0;0;;1.0;00:07:34;0;3;-9165.0;-1104.0;
4046;4046;2020-03-12 23:10:37;14481.54;;9354;2491;0;client;finished;1;prediction;9354.0;1235.0;;;CA.5.47;finished;finished;DA.4.42;1805;Samsung SAMSUNG-SM-J120A;0;0;;1.0;23:10:37;23;3;0.0;1256.0;
3008;3008;2020-03-02 04:35:19;5.34;5.2;9713;737;1;client;finished;1;upfront;9298.0;719.0;;;CI.4.19;finished;finished;DA.4.31;1295;Samsung SM-A705FN;1;0;-334.0;1.0;04:35:19;4;3;415.0;18.0;-0.13999999999999968
2321;2321;2020-02-23 18:15:45;16623.78;;12265;2226;0;client;finished;1;prediction;13330.0;1834.0;;;CA.5.43;finished;finished;DA.4.39;2104;TECNO MOBILE LIMITED TECNO BA2;0;1;;2.0;18:15:45;18;2;-1065.0;392.0;
3440;3440;2020-03-07 00:17:44;3.72;2.9;4165;495;1;client;finished;1;upfront;2870.0;395.0;;;CI.4.19;finished;finished;DA.4.42;711;Samsung SM-A530F;1;0;-1052.0;1.0;00:17:44;0;3;1295.0;100.0;-0.8200000000000003
3104;3104;2020-03-03 09:30:36;4.25;4.6;6862;687;1;client;finished;1;upfront;6838.0;889.0;;;CI.4.19;finished;finished;DI.3.36;204;iPhone9,3;1;0;;1.0;09:30:36;9;3;24.0;-202.0;0.34999999999999964
3543;3543;2020-03-07 22:30:55;6000.0;;3094;553;1;client;finished;1;prediction;3717.0;596.0;;;CA.5.46;finished;finished;DA.4.42;1682;HUAWEI JKM-LX1;0;1;;1.0;22:30:55;22;3;-623.0;-43.0;
3680;3680;2020-03-09 12:03:26;5044.3;;7795;1073;1;client;finished;1;prediction;9465.0;1609.0;;;CA.5.46;finished;finished;DA.4.39;429;HMD Global Nokia 2.2;0;0;;1.0;12:03:26;12;3;-1670.0;-536.0;
3879;3879;2020-03-11 11:39:08;7.82;6.3;9127;1313;1;client;finished;1;upfront;7524.0;967.0;;;CI.4.19;finished;finished;DA.4.37;1219;LGE LG-M700;1;0;-54.0;1.0;11:39:08;11;3;1603.0;346.0;-1.5200000000000005
3860;3860;2020-03-11 07:46:43;4.25;8.4;159;69;1;client;finished;1;upfront;5149.0;832.0;;;CA.5.44;finished;finished;DA.4.42;1897;Samsung SM-G960F;1;0;;1.0;07:46:43;7;3;-4990.0;-763.0;4.15
969;969;2020-02-11 11:17:49;5.32;4.7;4186;1136;1;client;finished;1;upfront;4536.0;830.0;;;CA.5.43;finished;finished;DA.4.30;1054;HMD Global Nokia 2.2;1;0;-300.0;1.0;11:17:49;11;2;-350.0;306.0;-0.6200000000000001
72;72;2020-02-02 14:31:25;6000.0;13500.0;799;272;1;client;finished;1;upfront;10113.0;1523.0;;;CI.4.17;finished;finished;DA.4.37;625;TECNO L8 Lite;0;0;;1.0;14:31:25;14;2;-9314.0;-1251.0;7500.0
148;148;2020-02-03 11:04:09;27435.6;74500.0;12124;3335;0;client;finished;3;upfront;38107.0;2694.0;client_destination_changed;;CI.4.17;finished;finished;DA.4.14;168;TECNO MOBILE LIMITED TECNO KC6;0;1;;1.0;11:04:09;11;2;-25983.0;641.0;47064.4
1313;1313;2020-02-14 19:36:58;4.22;4.0;3941;583;1;client;finished;1;upfront;4010.0;474.0;;;CA.5.43;finished;finished;DI.3.32;162;iPhone8,1;1;0;-1040.0;2.0;19:36:58;19;2;-69.0;109.0;-0.21999999999999975
344;344;2020-02-05 12:21:20;3.52;2.8;4696;711;1;client;finished;1;upfront;3287.0;591.0;;;CI.4.17;finished;finished;DA.4.31;894;HUAWEI POT-LX1;1;0;-650.0;1.0;12:21:20;12;2;1409.0;120.0;-0.7200000000000002
817;817;2020-02-09 17:23:43;10269.48;6000.0;7999;856;0;client;finished;1;upfront;2972.0;551.0;;;CA.5.43;finished;finished;DA.4.39;1604;TECNO W4;0;0;;2.0;17:23:43;17;2;5027.0;305.0;-4269.48
1357;1357;2020-02-14 23:43:35;10723.02;10500.0;8268;971;1;client;finished;1;upfront;8137.0;1004.0;;;CI.4.17;finished;finished;DA.4.39;1053;HMD Global Nokia 3.1;0;0;;2.0;23:43:35;23;2;131.0;-33.0;-223.02000000000044
1712;1712;2020-02-18 12:11:04;7.55;6.2;9904;1072;1;client;finished;1;upfront;7366.0;946.0;;;CI.4.17;finished;finished;DA.4.39;2060;HUAWEI RNE-L21;1;0;-140.0;1.0;12:11:04;12;2;2538.0;126.0;-1.3499999999999996
1508;1508;2020-02-16 01:02:21;8.18;10.0;7570;779;1;driver;finished;2;upfront;9317.0;1005.0;;;CI.4.17;finished;finished;DA.4.39;122;Samsung GT-I9505;1;0;-136.0;2.0;01:02:21;1;2;-1747.0;-226.0;1.8200000000000003
1965;1965;2020-02-21 07:17:22;16.29;13.3;18336;3177;1;client;finished;1;upfront;17691.0;2072.0;;;CI.4.17;finished;finished;DI.3.34;240;iPhone9,4;1;0;-52.0;2.0;07:17:22;7;2;645.0;1105.0;-2.9899999999999984
2339;2339;2020-02-23 19:42:11;9571.26;;6650;1138;1;client;finished;1;prediction;6238.0;854.0;;;CA.5.38;finished;finished;DA.4.16;2133;HUAWEI TIT-AL00;0;0;;1.0;19:42:11;19;2;412.0;284.0;
2362;2362;2020-02-24 09:17:49;29810.76;;20551;3235;0;client;finished;1;prediction;20551.0;2674.0;;;CA.5.44;finished;finished;DA.4.39;516;TECNO K7;0;0;;3.0;09:17:49;9;2;0.0;561.0;
2381;2381;2020-02-24 12:27:04;6000.0;;27;28;1;client;finished;1;prediction;7073.0;1295.0;;;CA.5.25;finished;finished;DA.4.39;1280;HUAWEI CAM-L21;0;0;;1.0;12:27:04;12;2;-7046.0;-1267.0;
2232;2232;2020-02-22 23:46:54;8534.04;;5954;916;1;client;finished;1;prediction;5988.0;759.0;;;CI.4.17;finished;finished;DA.4.34;689;TECNO MOBILE LIMITED TECNO LC6a;0;0;;1.0;23:46:54;23;2;-34.0;157.0;
2516;2516;2020-02-26 03:58:31;14661.24;;10142;2201;1;client;finished;1;prediction;4794.0;692.0;;;CA.5.26;finished;finished;DA.4.37;1435;TECNO MOBILE LIMITED TECNO F3;0;0;;3.0;03:58:31;3;2;5348.0;1509.0;
2522;2522;2020-02-26 06:14:10;6000.0;;3610;547;0;client;finished;1;prediction;3610.0;781.0;;;CA.5.44;finished;finished;DA.4.41;1490;INFINIX MOBILITY LIMITED Infinix X624B;0;0;;1.0;06:14:10;6;2;0.0;-234.0;
2500;2500;2020-02-25 20:14:37;14208.48;;9918;2062;1;client;finished;1;prediction;9543.0;1388.0;;;CA.5.38;finished;finished;DA.4.34;848;TECNO CX Air;0;0;;3.0;20:14:37;20;2;375.0;674.0;
2575;2575;2020-02-26 20:12:31;8.61;8.5;12455;918;1;client;finished;1;upfront;12400.0;884.0;;;CI.4.19;finished;finished;DA.4.41;1619;Samsung SM-A505FN;1;0;-224.0;1.0;20:12:31;20;2;55.0;34.0;-0.10999999999999943
1841;1841;2020-02-19 20:06:24;14312.6;;4993;1747;1;client;finished;1;prediction;4107.0;523.0;;;CA.5.32;finished;finished;DA.4.39;1590;HMD Global Nokia 2.2;0;0;;1.0;20:06:24;20;2;886.0;1224.0;
309;309;2020-02-05 05:31:57;4.95;5.2;6039;675;1;client;finished;1;upfront;5751.0;820.0;;;CI.4.17;finished;finished;DA.4.37;1945;Samsung SM-G975F;1;0;-1150.0;1.0;05:31:57;5;2;288.0;-145.0;0.25
421;421;2020-02-06 10:16:52;3.93;4.0;3701;659;1;client;finished;1;upfront;3848.0;651.0;;;CI.4.17;finished;finished;DA.4.37;1877;Samsung SM-G970F;1;0;-578.0;2.0;10:16:52;10;2;-147.0;8.0;0.06999999999999984
231;231;2020-02-04 09:38:51;3.03;3.2;4269;513;1;client;finished;1;upfront;4380.0;595.0;;;CI.4.10;finished;finished;DA.4.37;331;HUAWEI KOB-L09;1;0;;1.0;09:38:51;9;2;-111.0;-82.0;0.17000000000000037
168;168;2020-02-03 15:42:08;11.51;9.6;11725;2364;1;client;finished;1;upfront;11632.0;1591.0;;;CA.5.42;finished;finished;DA.4.37;458;Samsung SM-A310F;1;0;;1.0;15:42:08;15;2;93.0;773.0;-1.9100000000000001
1057;1057;2020-02-12 08:44:33;2.44;2.4;3008;428;1;client;finished;1;upfront;2806.0;460.0;;;CA.5.43;finished;finished;DA.4.39;1218;Samsung SM-A202F;1;0;-62.0;1.0;08:44:33;8;2;202.0;-32.0;-0.040000000000000036
1155;1155;2020-02-13 13:20:00;6154.1;4500.0;9315;1493;1;client;finished;1;upfront;6598.0;984.0;;;CA.5.32;finished;finished;DA.4.39;1985;INFINIX MOBILITY LIMITED Infinix X624;0;0;;1.0;13:20:00;13;2;2717.0;509.0;-1654.1000000000004
1235;1235;2020-02-14 09:36:53;6000.0;16000.0;0;0;0;client;finished;1;upfront;12391.0;1750.0;;;CI.4.14;finished;finished;DA.4.37;1645;Samsung SM-G935F;0;0;;1.0;09:36:53;9;2;-12391.0;-1750.0;10000.0
1495;1495;2020-02-15 22:44:01;4.6;4.2;4969;716;1;client;finished;1;upfront;5212.0;520.0;;;CI.3.96;finished;finished;DA.4.39;464;HUAWEI ANE-LX1;1;0;-548.0;1.0;22:44:01;22;2;-243.0;196.0;-0.39999999999999947
1471;1471;2020-02-15 18:55:18;4.24;4.5;5458;486;1;client;finished;1;upfront;5528.0;587.0;;;CI.4.18;finished;finished;DI.3.33;170;iPhone10,4;1;0;-286.0;2.0;18:55:18;18;2;-70.0;-101.0;0.2599999999999998
1673;1673;2020-02-17 21:38:29;3.12;3.1;3370;387;1;client;finished;1;upfront;3465.0;380.0;;;CA.5.44;finished;finished;DA.4.39;1410;Samsung SM-A105FN;1;0;;2.0;21:38:29;21;2;-95.0;7.0;-0.020000000000000018
1690;1690;2020-02-18 07:13:54;4.97;5.0;5137;838;1;client;finished;1;upfront;4056.0;1045.0;;;CI.4.00;finished;finished;DA.4.39;457;Samsung SM-A605FN;1;0;;1.0;07:13:54;7;2;1081.0;-207.0;0.03000000000000025
1714;1714;2020-02-18 12:55:38;6.82;4.1;3733;1033;1;client;finished;1;upfront;2135.0;516.0;;;CA.5.43;finished;finished;DA.4.39;122;Samsung GT-I9505;1;0;-2364.0;2.0;12:55:38;12;2;1598.0;517.0;-2.7200000000000006
1670;1670;2020-02-17 20:53:59;11110.26;;8357;1138;1;client;finished;1;prediction;6755.0;793.0;;;CI.4.14;finished;finished;DA.4.39;640;Samsung SM-G610F;0;0;;1.0;20:53:59;20;2;1602.0;345.0;
